trip_id,driver_id,cab_id,rider_id,location_start_id,ride_end_time,coupon_id,rider_payment_id,request_time,ride_start_time,ride_wait_time,total_mileage,trip_amount,discount_amount,paid_amount,trip_status,rider_rating,driver_rating,rider_review,driver_review
trip_832,EMP078,cab78,CUS1024,loc832,03-01-2020 23:14:00,0,pay024,10:13:00 PM,1/3/20,12:13:00 AM,16,62,0,62,completed,3,2,disgusting,poor car quality
trip_833,EMP079,cab79,CUS1025,loc833,03-01-2020 23:17:00,0,pay025,10:21:00 PM,1/3/20,12:10:00 AM,15.33,45,0,45,completed,1,3.5,poor,comfortable ride
trip_834,EMP080,cab80,CUS1001,loc834,03-01-2020 23:27:00,0,pay001,10:26:00 PM,1/3/20,12:10:00 AM,17,62,0,62,completed,3,3,disgusting,language barrier
trip_835,EMP081,cab81,CUS1002,loc835,03-01-2020 23:22:00,3,pay002,10:26:00 PM,1/3/20,12:10:00 AM,15.33,45,4.5,40.5,completed,1,2,poor,poor car quality
trip_836,EMP082,cab82,CUS1196,loc836,03-01-2020 23:29:00,0,pay196,10:27:00 PM,1/3/20,12:10:00 AM,17.33,62,0,62,completed,1,1,poor,extremely unprofessional
trip_837,EMP083,cab83,CUS1197,loc837,03-01-2020 23:49:00,0,pay197,10:46:00 PM,1/3/20,12:10:00 AM,17.67,62,0,62,completed,1,3,poor,language barrier
trip_838,EMP084,cab84,CUS1198,loc838,04-01-2020 00:09:00,0,pay198,10:48:00 PM,1/3/20,12:10:00 AM,23.67,74,0,74,completed,4,1,friendly customer,extremely unprofessional
trip_839,EMP085,cab85,CUS1199,loc839,03-01-2020 23:41:00,0,pay199,10:50:00 PM,1/3/20,12:10:00 AM,13.67,45,0,45,completed,5,1,professional,extremely unprofessional
trip_840,EMP086,cab86,CUS1200,loc840,03-01-2020 23:50:00,0,pay200,10:52:00 PM,1/3/20,12:10:00 AM,16,62,0,62,completed,5,3.9,professional,friendly Driver
trip_841,EMP087,cab87,CUS1014,loc841,03-01-2020 23:57:00,4,pay014,10:53:00 PM,1/3/20,12:10:00 AM,18,62,3.1,58.9,completed,4,4,friendly customer,friendly Driver
trip_842,EMP087,cab87,CUS1015,loc842,03-01-2020 23:59:00,0,pay015,10:53:00 PM,1/3/20,12:10:00 AM,18.67,62,0,62,completed,3,4,disgusting,poor car quality
trip_843,EMP087,cab87,CUS1016,loc843,04-01-2020 00:50:00,0,pay016,11:15:00 PM,1/3/20,12:10:00 AM,28.33,74,0,74,completed,3,4,disgusting,comfortable ride
trip_844,EMP087,cab87,CUS1017,loc844,04-01-2020 00:52:00,0,pay017,11:17:00 PM,1/3/20,12:10:00 AM,28.33,74,0,74,completed,3,4,language barrier,poor car quality
trip_845,EMP087,cab87,CUS1018,loc845,04-01-2020 00:28:00,0,pay018,11:26:00 PM,1/3/20,12:10:00 AM,17.33,62,0,62,completed,1,4,poor,poor car quality
trip_846,EMP087,cab87,CUS1019,loc846,04-01-2020 00:46:00,0,pay019,11:32:00 PM,1/3/20,12:10:00 AM,21.33,66,0,66,completed,5,4,professional,language barrier
trip_847,EMP087,cab87,CUS1021,loc847,04-01-2020 00:48:00,0,pay021,11:45:00 PM,1/3/20,12:10:00 AM,17.67,62,0,62,completed,2,4,unfriendly,language barrier
trip_848,EMP087,cab87,CUS1022,loc848,04-01-2020 00:58:00,0,pay022,11:55:00 PM,1/3/20,12:02:00 AM,20.33,66,0,66,completed,3,4,language barrier,comfortable ride
trip_849,EMP087,cab87,CUS1023,loc849,04-01-2020 01:38:00,0,pay023,12:35:00 AM,1/4/20,12:02:00 AM,20.33,66,0,66,completed,2,4,unfriendly,language barrier
trip_850,EMP087,cab87,CUS1024,loc850,04-01-2020 01:45:00,0,pay024,12:43:00 AM,1/4/20,12:02:00 AM,20,66,0,66,completed,3,4,language barrier,language barrier
trip_851,EMP087,cab87,CUS1025,loc851,04-01-2020 01:44:00,0,pay025,12:54:00 AM,1/4/20,12:02:00 AM,16,62,0,62,completed,5,4,professional,language barrier
trip_852,EMP087,cab87,CUS1025,loc852,04-01-2020 02:07:00,0,pay025,1:17:00 AM,1/4/20,12:02:00 AM,16,62,0,62,completed,3,4,language barrier,friendly Driver
trip_853,EMP087,cab87,CUS1001,loc853,04-01-2020 02:45:00,0,pay001,1:24:00 AM,1/4/20,12:02:00 AM,26.33,74,0,74,completed,1,4,poor,language barrier
trip_854,EMP087,cab87,CUS1002,loc854,04-01-2020 02:44:00,0,pay002,1:33:00 AM,1/4/20,12:02:00 AM,23,,,0,completed,4,4,friendly customer,poor car quality
trip_855,EMP087,cab87,CUS1196,loc855,04-01-2020 03:20:00,0,pay002,1:45:00 AM,1/4/20,12:02:00 AM,31,79,0,79,completed,2,4,unfriendly,poor car quality
trip_856,EMP087,cab87,CUS1197,loc856,04-01-2020 03:05:00,0,pay196,1:51:00 AM,1/4/20,12:02:00 AM,24,74,0,74,completed,4,4,friendly customer,comfortable ride
trip_857,EMP087,cab87,CUS1198,loc857,04-01-2020 02:59:00,1,pay198,1:53:00 AM,1/4/20,12:02:00 AM,21.33,66,10,56,completed,1,4,poor,language barrier
trip_858,EMP087,cab87,CUS1016,loc858,04-01-2020 03:20:00,0,pay016,2:28:00 AM,1/4/20,12:02:00 AM,16.67,62,0,62,completed,4,4,friendly customer,comfortable ride
trip_859,EMP087,cab87,CUS1017,loc859,04-01-2020 04:04:00,0,pay017,3:06:00 AM,1/4/20,12:02:00 AM,18.67,62,0,62,completed,2,4,unfriendly,comfortable ride
trip_860,EMP087,cab87,CUS1018,loc860,04-01-2020 03:58:00,4,pay018,3:08:00 AM,1/4/20,12:02:00 AM,16,62,3.1,58.9,completed,1,4,poor,comfortable ride
trip_861,EMP087,cab87,CUS1019,loc861,04-01-2020 04:20:00,0,pay019,3:17:00 AM,1/4/20,12:02:00 AM,20.33,66,0,66,completed,4,4,friendly customer,comfortable ride
trip_862,EMP087,cab87,CUS1020,loc862,04-01-2020 04:05:00,0,pay020,3:17:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,3,4,language barrier,language barrier
trip_863,EMP087,cab87,CUS1021,loc863,04-01-2020 04:12:00,0,pay021,3:23:00 AM,1/4/20,12:02:00 AM,15.67,45,0,45,completed,2,4,unfriendly,extremely unprofessional
trip_864,EMP087,cab87,CUS1200,loc864,04-01-2020 04:52:00,0,pay200,3:41:00 AM,1/4/20,12:02:00 AM,23,,0,0,completed,1,4,poor,friendly Driver
trip_865,EMP087,cab87,CUS1014,loc865,04-01-2020 04:58:00,0,pay014,3:47:00 AM,1/4/20,12:02:00 AM,23,,0,0,completed,4,4,friendly customer,friendly Driver
trip_866,EMP087,cab87,CUS1015,loc866,04-01-2020 05:02:00,3,pay015,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,6.2,55.8,completed,4,4,friendly customer,friendly Driver
trip_867,EMP087,cab87,CUS1016,loc867,04-01-2020 05:02:00,0,pay016,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,1,4,poor,extremely unprofessional
trip_868,EMP087,cab87,CUS1017,loc868,04-01-2020 05:02:00,4,pay017,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,3.1,58.9,completed,1,4,poor,extremely unprofessional
trip_869,EMP087,cab87,CUS1018,loc869,04-01-2020 05:02:00,0,pay018,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,5,4,professional,extremely unprofessional
trip_870,EMP116,cab116,CUS1021,loc870,04-01-2020 05:02:00,0,pay021,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,4,3,friendly customer,language barrier
trip_871,EMP117,cab117,CUS1022,loc871,04-01-2020 05:02:00,0,pay022,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,2,3,unfriendly,language barrier
trip_872,EMP118,cab118,CUS1023,loc872,04-01-2020 05:02:00,0,pay023,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,1,2,poor,poor car quality
trip_873,EMP119,cab119,CUS1024,loc873,04-01-2020 05:02:00,0,pay024,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,2,3.5,unfriendly,comfortable ride
trip_874,EMP120,cab120,CUS1025,loc874,04-01-2020 05:02:00,0,pay025,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,2,3.5,unfriendly,comfortable ride
trip_875,EMP121,cab121,CUS1001,loc875,04-01-2020 05:02:00,0,pay001,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,1,language barrier,extremely unprofessional
trip_876,EMP122,cab122,CUS1002,loc876,04-01-2020 05:02:00,0,pay002,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,1,3.9,poor,friendly Driver
trip_877,EMP123,cab123,CUS1197,loc877,04-01-2020 05:02:00,0,,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,4,3.9,comfortable,friendly Driver
trip_878,EMP124,cab124,CUS1198,loc878,04-01-2020 05:02:00,0,,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,4,2,comfortable,poor car quality
trip_879,EMP125,cab125,CUS1016,loc879,04-01-2020 04:09:00,0,pay016,4:07:00 AM,1/4/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_880,EMP126,cab126,CUS1017,loc880,04-01-2020 05:02:00,0,pay017,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,4,3.9,comfortable,friendly Driver
trip_881,EMP127,cab127,CUS1018,loc881,04-01-2020 05:02:00,0,pay018,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,1,language barrier,extremely unprofessional
trip_882,EMP128,cab128,CUS1019,loc882,04-01-2020 05:02:00,0,pay019,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,3.5,language barrier,comfortable ride
trip_883,EMP129,cab129,CUS1001,loc883,04-01-2020 05:02:00,0,pay001,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,3.9,language barrier,friendly Driver
trip_884,EMP130,cab130,CUS1002,loc884,04-01-2020 05:02:00,0,pay002,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,2,language barrier,Terrible
trip_885,EMP131,cab131,CUS1003,loc885,04-01-2020 05:02:00,0,pay003,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,2,1,unfriendly,extremely unprofessional
trip_886,EMP132,cab132,CUS1004,loc886,04-01-2020 05:02:00,0,pay004,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,2,language barrier,Terrible
trip_887,EMP133,cab133,CUS1005,loc887,04-01-2020 05:02:00,4,pay005,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,3.1,58.9,completed,5,3,professional,language barrier
trip_888,EMP134,cab134,CUS1006,loc888,04-01-2020 05:02:00,0,pay006,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,3.9,language barrier,friendly Driver
trip_889,EMP135,cab135,CUS1007,loc889,04-01-2020 04:09:00,0,pay007,4:07:00 AM,1/4/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_890,EMP136,cab136,CUS1008,loc890,04-01-2020 05:02:00,0,pay008,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,3.9,language barrier,friendly Driver
trip_891,EMP137,cab137,CUS1009,loc891,04-01-2020 05:02:00,0,pay009,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,1,3,poor,language barrier
trip_892,EMP138,cab138,CUS1010,loc892,04-01-2020 05:02:00,0,pay010,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,3.5,language barrier,comfortable ride
trip_893,EMP139,cab139,CUS1011,loc893,04-01-2020 05:02:00,0,pay011,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,2,3,unfriendly,language barrier
trip_894,EMP140,cab140,CUS1012,loc894,04-01-2020 05:02:00,0,pay012,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,2,language barrier,Terrible
trip_895,EMP141,cab141,CUS1013,loc895,04-01-2020 05:02:00,0,pay013,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,2,3.5,unfriendly,comfortable ride
trip_896,EMP142,cab142,CUS1014,loc896,04-01-2020 05:02:00,0,pay014,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,1,1,poor,extremely unprofessional
trip_897,EMP143,cab143,CUS1015,loc897,04-01-2020 05:02:00,0,pay015,4:07:00 AM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,3,3.5,language barrier,comfortable ride
trip_898,EMP144,cab144,CUS1016,loc898,04-01-2020 07:17:00,0,pay016,6:21:00 AM,1/4/20,12:02:00 AM,18,62,0,62,completed,5,3.5,professional,comfortable ride
trip_899,EMP145,cab145,CUS1017,loc899,04-01-2020 07:40:00,0,pay017,6:57:00 AM,1/4/20,12:02:00 AM,13.67,45,0,45,completed,1,3,poor,language barrier
trip_900,EMP146,cab146,CUS1018,loc900,04-01-2020 07:43:00,0,pay018,7:03:00 AM,1/4/20,12:02:00 AM,12.67,39,0,39,completed,4,3,comfortable,language barrier
trip_901,EMP147,cab147,CUS1019,loc901,04-01-2020 07:49:00,4,pay019,7:06:00 AM,1/4/20,12:02:00 AM,13.67,45,2.25,42.75,completed,2,2,unfriendly,Terrible
trip_902,EMP148,cab148,CUS1020,loc902,04-01-2020 07:57:00,0,pay020,7:10:00 AM,1/4/20,12:02:00 AM,15,45,0,45,completed,3,1,language barrier,extremely unprofessional
trip_903,EMP149,cab149,CUS1006,loc903,04-01-2020 08:17:00,0,pay006,7:15:00 AM,1/4/20,12:02:00 AM,20,66,0,66,completed,5,2,professional,Terrible
trip_904,EMP150,cab150,CUS1007,loc904,04-01-2020 08:30:00,0,pay007,7:27:00 AM,1/4/20,12:02:00 AM,20.33,66,0,66,completed,4,1,comfortable,extremely unprofessional
trip_905,EMP151,cab151,CUS1008,loc905,04-01-2020 08:45:00,0,pay008,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,3,3.9,language barrier,friendly Driver
trip_906,EMP152,cab152,CUS1009,loc906,04-01-2020 08:45:00,0,pay009,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,5,3,professional,language barrier
trip_907,EMP153,cab153,CUS1010,loc907,04-01-2020 08:45:00,0,pay010,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,1,3.5,poor,comfortable ride
trip_908,EMP154,cab154,CUS1011,loc908,04-01-2020 08:45:00,2,pay011,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,5,40,completed,5,3.5,professional,comfortable ride
trip_909,EMP155,cab155,CUS1012,loc909,04-01-2020 08:45:00,0,pay012,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,1,3.5,poor,comfortable ride
trip_910,EMP156,cab156,CUS1013,loc910,04-01-2020 08:45:00,0,pay013,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,3,3.5,language barrier,comfortable ride
trip_911,EMP036,cab36,CUS1014,loc911,04-01-2020 08:45:00,0,pay014,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,5,2,professional,Terrible
trip_912,EMP037,cab37,CUS1015,loc912,04-01-2020 08:45:00,0,pay015,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,3,2,language barrier,Terrible
trip_913,EMP038,cab38,CUS1016,loc913,04-01-2020 08:45:00,4,pay016,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,2.25,42.75,completed,4,1,comfortable,extremely unprofessional
trip_914,EMP039,cab39,CUS1017,loc914,04-01-2020 08:45:00,0,pay017,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,4,3,comfortable,language barrier
trip_915,EMP040,cab40,CUS1002,loc915,04-01-2020 08:45:00,0,pay002,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,2,1,unfriendly,extremely unprofessional
trip_916,EMP041,cab41,CUS1003,loc916,04-01-2020 08:45:00,0,pay003,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,3,3.5,language barrier,comfortable ride
trip_917,EMP042,cab42,CUS1004,loc917,04-01-2020 08:45:00,0,pay004,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,2,3.9,unfriendly,friendly Driver
trip_918,EMP043,cab43,CUS1005,loc918,04-01-2020 08:45:00,0,pay005,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,3,1,language barrier,extremely unprofessional
trip_919,EMP044,cab44,CUS1006,loc919,04-01-2020 08:45:00,0,pay006,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,3,3.5,language barrier,comfortable ride
trip_920,EMP045,cab45,CUS1170,loc920,04-01-2020 07:59:00,0,pay170,7:57:00 AM,1/4/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_921,EMP022,cab22,CUS1171,loc921,04-01-2020 08:45:00,0,pay171,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,2,1,unfriendly,extremely unprofessional
trip_922,EMP023,cab23,CUS1172,loc922,04-01-2020 08:45:00,0,pay172,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,4,1,comfortable,extremely unprofessional
trip_923,EMP024,cab24,CUS1173,loc923,04-01-2020 08:45:00,0,pay173,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,2,1,unfriendly,extremely unprofessional
trip_924,EMP025,cab25,CUS1174,loc924,04-01-2020 08:45:00,0,pay174,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,3,2,language barrier,Terrible
trip_925,EMP026,cab26,CUS1175,loc925,04-01-2020 08:45:00,0,pay175,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,4,3.9,comfortable,friendly Driver
trip_926,EMP027,cab27,CUS1176,loc926,04-01-2020 08:45:00,0,pay176,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,2,1,unfriendly,extremely unprofessional
trip_927,EMP028,cab28,CUS1177,loc927,04-01-2020 08:45:00,0,pay177,7:57:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,3,1,language barrier,extremely unprofessional
trip_928,EMP029,cab29,CUS1178,loc928,04-01-2020 09:05:00,0,pay178,8:18:00 AM,1/4/20,12:02:00 AM,15,45,0,45,completed,1,3.5,poor,comfortable ride
trip_929,EMP030,cab30,CUS1179,loc929,04-01-2020 08:27:00,0,pay179,8:25:00 AM,1/4/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_930,EMP031,cab31,CUS1180,loc930,04-01-2020 09:33:00,0,pay180,8:42:00 AM,1/4/20,12:02:00 AM,16.33,62,0,62,completed,5,1,professional,extremely unprofessional
trip_931,EMP032,cab32,CUS1181,loc931,04-01-2020 09:40:00,0,pay181,8:49:00 AM,1/4/20,12:02:00 AM,16.33,62,0,62,completed,1,3.9,poor,friendly Driver
trip_932,EMP033,cab33,CUS1182,loc932,04-01-2020 09:51:00,0,pay182,9:02:00 AM,1/4/20,12:02:00 AM,15.67,45,0,45,completed,4,1,comfortable,extremely unprofessional
trip_933,EMP034,cab34,CUS1183,loc933,04-01-2020 10:41:00,0,pay183,9:10:00 AM,1/4/20,12:02:00 AM,29.67,79,0,79,completed,1,3,poor,language barrier
trip_934,EMP035,cab35,CUS1184,loc934,04-01-2020 09:34:00,0,pay184,9:31:00 AM,1/4/20,12:02:00 AM,0.33,10,0,10,completed,3,1,language barrier,extremely unprofessional
trip_935,EMP036,cab36,CUS1185,loc935,04-01-2020 10:38:00,0,pay185,9:53:00 AM,1/4/20,12:02:00 AM,14.33,45,0,45,completed,3,3.9,language barrier,friendly Driver
trip_936,EMP037,cab37,CUS1174,loc936,04-01-2020 10:38:00,0,pay174,9:53:00 AM,1/4/20,12:02:00 AM,14.33,45,0,45,completed,3,2,language barrier,Terrible
trip_937,EMP038,cab38,CUS1175,loc937,04-01-2020 10:38:00,0,pay175,9:53:00 AM,1/4/20,12:02:00 AM,14.33,45,0,45,completed,4,3,comfortable,language barrier
trip_938,EMP039,cab39,CUS1176,loc938,04-01-2020 10:52:00,0,pay176,10:05:00 AM,1/4/20,12:02:00 AM,15,45,0,45,completed,3,2,Terrible,Terrible
trip_939,EMP040,cab40,CUS1177,loc939,04-01-2020 11:18:00,0,pay177,10:31:00 AM,1/4/20,12:02:00 AM,15,45,0,45,completed,1,3.5,poor,comfortable ride
trip_940,EMP041,cab41,CUS1178,loc940,04-01-2020 12:06:00,0,pay178,11:22:00 AM,1/4/20,12:02:00 AM,14,45,0,45,completed,1,3.5,poor,comfortable ride
trip_941,EMP042,cab42,CUS1020,loc941,04-01-2020 12:11:00,0,pay020,11:23:00 AM,1/4/20,12:02:00 AM,15.33,45,0,45,completed,5,3.5,professional,comfortable ride
trip_942,EMP043,cab43,CUS1006,loc942,04-01-2020 12:46:00,0,pay006,11:49:00 AM,1/4/20,12:02:00 AM,18.33,62,0,62,completed,4,3.5,comfortable,comfortable ride
trip_943,EMP044,cab44,CUS1007,loc943,04-01-2020 12:36:00,0,pay007,11:50:00 AM,1/4/20,12:02:00 AM,14.67,45,0,45,completed,5,3.5,good ,comfortable ride
trip_944,EMP045,cab45,CUS1008,loc944,04-01-2020 12:40:00,0,pay008,11:56:00 AM,1/4/20,12:02:00 AM,14,45,0,45,completed,5,1,good ,extremely unprofessional
trip_945,EMP046,cab46,CUS1009,loc945,04-01-2020 12:49:00,0,pay009,12:00:00 PM,1/4/20,12:02:00 AM,15.67,45,0,45,completed,3,2,Terrible,Terrible
trip_946,EMP047,cab47,CUS1010,loc946,04-01-2020 12:44:00,0,pay010,12:01:00 PM,1/4/20,12:02:00 AM,13.67,45,0,45,completed,4,3,comfortable,language barrier
trip_947,EMP048,cab48,CUS1011,loc947,04-01-2020 12:53:00,0,pay011,12:06:00 PM,1/4/20,12:02:00 AM,15,45,0,45,completed,3,1,Terrible,extremely unprofessional
trip_948,EMP049,cab49,CUS1182,loc948,04-01-2020 12:55:00,0,pay182,12:12:00 PM,1/4/20,12:02:00 AM,13.67,45,0,45,completed,4,3.5,comfortable,comfortable ride
trip_949,EMP050,cab50,CUS1183,loc949,04-01-2020 15:18:00,0,pay183,12:17:00 PM,1/4/20,12:02:00 AM,59.67,95,0,95,completed,5,1,good ,extremely unprofessional
trip_950,EMP051,cab51,CUS1184,loc950,04-01-2020 13:12:00,0,pay184,12:18:00 PM,1/4/20,12:02:00 AM,17.33,62,0,62,completed,3,2,Terrible,Terrible
trip_951,EMP052,cab52,CUS1185,loc951,04-01-2020 13:22:00,0,pay185,12:18:00 PM,1/4/20,12:02:00 AM,20.67,66,0,66,completed,5,2,good ,Terrible
trip_952,EMP053,cab53,CUS1174,loc952,04-01-2020 12:25:00,0,pay174,12:23:00 PM,1/4/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_953,EMP054,cab54,CUS1175,loc953,04-01-2020 13:29:00,0,pay175,12:24:00 PM,1/4/20,12:02:00 AM,21,66,0,66,completed,2,3,unfriendly,language barrier
trip_954,EMP055,cab55,CUS1176,loc954,04-01-2020 13:31:00,0,pay176,12:38:00 PM,1/4/20,12:02:00 AM,17,62,0,62,completed,1,3.5,poor,arrived on time
trip_955,EMP056,cab56,CUS1019,loc955,04-01-2020 17:23:00,0,pay019,12:50:00 PM,1/4/20,12:02:00 AM,90.33,130,0,130,completed,1,2,poor,Terrible
trip_956,EMP057,cab57,CUS1001,loc956,04-01-2020 14:09:00,0,pay001,1:09:00 PM,1/4/20,12:02:00 AM,19.33,66,0,66,completed,4,3.5,comfortable,arrived on time
trip_957,EMP058,cab58,CUS1002,loc957,04-01-2020 13:11:00,0,pay002,1:09:00 PM,1/4/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_958,EMP059,cab59,CUS1003,loc958,04-01-2020 14:18:00,0,pay003,1:11:00 PM,1/4/20,12:02:00 AM,21.67,66,0,66,completed,2,1,unfriendly,extremely unprofessional
trip_959,EMP060,cab60,CUS1004,loc959,04-01-2020 13:56:00,4,pay004,1:12:00 PM,1/4/20,12:02:00 AM,14,45,2.25,42.75,completed,3,3.9,Terrible,friendly Driver
trip_960,EMP061,cab61,CUS1005,loc960,04-01-2020 15:28:00,0,pay005,1:20:00 PM,1/4/20,12:02:00 AM,42,87,0,87,completed,3,3.5,Terrible,arrived on time
trip_961,EMP062,cab62,CUS1006,loc961,04-01-2020 14:07:00,0,pay006,1:23:00 PM,1/4/20,12:02:00 AM,14,45,0,45,completed,3,3.5,Terrible,arrived on time
trip_962,EMP063,cab63,CUS1007,loc962,04-01-2020 14:28:00,0,pay007,1:32:00 PM,1/4/20,12:02:00 AM,18,62,0,62,completed,5,1,good ,extremely unprofessional
trip_963,EMP064,cab64,CUS1181,loc963,04-01-2020 14:31:00,0,pay181,1:50:00 PM,1/4/20,12:02:00 AM,13,45,0,45,completed,3,3.9,Terrible,good service
trip_964,EMP065,cab65,CUS1182,loc964,04-01-2020 14:47:00,0,pay182,1:57:00 PM,1/4/20,12:02:00 AM,16,62,0,62,completed,4,3.9,comfortable,good service
trip_965,EMP066,cab66,CUS1183,loc965,04-01-2020 14:41:00,2,pay183,2:01:00 PM,1/4/20,12:02:00 AM,12.67,39,5,34,completed,5,1,good ,extremely unprofessional
trip_966,EMP067,cab67,CUS1184,loc966,04-01-2020 15:04:00,0,pay184,2:09:00 PM,1/4/20,12:02:00 AM,17.67,62,0,62,completed,5,3,good ,language barrier
trip_967,EMP068,cab68,CUS1185,loc967,04-01-2020 14:50:00,0,pay185,2:14:00 PM,1/4/20,12:02:00 AM,11.33,39,0,39,completed,1,3,poor,language barrier
trip_968,EMP069,cab69,CUS1186,loc968,04-01-2020 16:03:00,0,pay186,2:17:00 PM,1/4/20,12:02:00 AM,34.67,83,0,83,completed,5,1,good ,extremely unprofessional
trip_969,EMP070,cab70,CUS1187,loc969,04-01-2020 15:04:00,0,pay187,2:18:00 PM,1/4/20,12:02:00 AM,14.67,45,0,45,completed,3,2,Terrible,Terrible
trip_970,EMP071,cab71,CUS1188,loc970,04-01-2020 15:37:00,0,pay188,2:23:00 PM,1/4/20,12:02:00 AM,24,74,0,74,completed,4,3.5,comfortable,arrived on time
trip_971,EMP072,cab72,CUS1175,loc971,04-01-2020 15:32:00,2,pay175,2:26:00 PM,1/4/20,12:02:00 AM,21.33,66,5,61,completed,1,3,poor,language barrier
trip_972,EMP073,cab73,CUS1176,loc972,04-01-2020 14:29:00,0,pay176,2:27:00 PM,1/4/20,12:02:00 AM,0,0,0,0,Cancelled,0,0,,
trip_973,EMP074,cab74,CUS1019,loc973,04-01-2020 15:47:00,0,pay019,2:42:00 PM,1/4/20,12:02:00 AM,21,66,0,66,completed,3,2,Terrible,Terrible
trip_974,EMP075,cab75,CUS1001,loc974,04-01-2020 16:03:00,4,pay001,2:53:00 PM,1/4/20,12:02:00 AM,22.67,66,3.3,62.7,completed,2,3.9,unfriendly,good service
trip_975,EMP076,cab76,CUS1002,loc975,04-01-2020 15:57:00,0,pay002,3:00:00 PM,1/4/20,12:02:00 AM,18.33,62,0,62,completed,5,3,good ,language barrier
trip_976,EMP077,cab77,CUS1181,loc976,04-01-2020 15:31:00,0,pay181,3:01:00 PM,1/4/20,12:02:00 AM,9.33,37,0,37,completed,1,1,poor,extremely unprofessional
